,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state,clean,brewery\_id
1438,1147.0,EOS Hefeweizen,Hefeweizen,12.0,0.048,10.0,337.0,Nebraska Brewing Company,Papillion,NE,,
1439,1146.0,Brunette Nut Brown Ale,English Brown Ale,12.0,0.048,15.0,337.0,Nebraska Brewing Company,Papillion,NE,,
1440,1145.0,Cardinal Pale Ale,American Pale Ale (APA),12.0,0.057,29.0,337.0,Nebraska Brewing Company,Papillion,NE,,
1441,1758.0,County Line IPA,American IPA,12.0,0.066,,325.0,Neshaminy Creek Brewing Company,Croydon,PA,,
1442,1757.0,Trauger Pilsner,German Pilsener,12.0,0.048,,325.0,Neshaminy Creek Brewing Company,Croydon,PA,,
1443,2475.0,Slow Ride,American IPA,12.0,0.045,40.0,82.0,New Belgium Brewing Company,Fort Collins,CO,,
1444,2230.0,Ranger IPA,American IPA,12.0,0.065,70.0,82.0,New Belgium Brewing Company,Fort Collins,CO,,
1445,1987.0,Shift,American Pale Lager,12.0,0.05,29.0,82.0,New Belgium Brewing Company,Fort Collins,CO,,
1446,1978.0,1554 Black Lager,Euro Dark Lager,12.0,0.055999999999999994,21.0,82.0,New Belgium Brewing Company,Fort Collins,CO,,
1447,1975.0,Blue Paddle,Czech Pilsener,12.0 oz.,0.048,,82.0,New Belgium Brewing Company,Fort Collins,CO,,
1448,1737.0,California Route,American Amber / Red Lager,12.0,0.055,,82.0,New Belgium Brewing Company,Fort Collins,CO,,
1449,1707.0,Snapshot,American Pale Wheat Ale,16.0,0.052,,82.0,New Belgium Brewing Company,Fort Collins,CO,"{'id': 1707, 'beer-name': 'Snapshot', 'style': 'American Pale Wheat Ale', 'ounces': 16.0, 'abv': 0.052, 'ibu': '', 'brewery_id': 82, 'brewery-name': 'New Belgium Brewing Company', 'city': 'Fort Collins', 'state': 'CO'}",
1450,1690.0,Sunshine Wheat Beer,American Pale Wheat Ale,12.0,0.048,,82.0,New Belgium Brewing Company,Fort Collins,CO,"{'id': 1690, 'beer-name': 'Sunshine Wheat Beer', 'style': 'American Pale Wheat Ale', 'ounces': 12.0, 'abv': 0.048, 'ibu': '', 'brewery\\_id': 82, 'brewery-name': 'New Belgium Brewing Company', 'city': 'Fort Collins', 'state': 'CO', 'brewery_id': 82}",
1451,1586.0,Fat Tire Amber Ale,American Amber / Red Ale,12.0,0.052,18.0,82.0,New Belgium Brewing Company,Fort Collins,CO,,
1452,952.0,Shift (1),American Pale Lager,12.0,0.05,29.0,82.0,New Belgium Brewing Company,Fort Collins,CO,,
1453,748.0,Fat Tire Amber Ale (2011),American Amber / Red Ale,12.0,0.052,18.0,82.0,New Belgium Brewing Company,Fort Collins,CO,,
1454,578.0,Shift,American Pale Lager,16.0,0.05,29.0,82.0,New Belgium Brewing Company,Fort Collins,CO,,
1455,564.0,Ranger IPA,American IPA,16.0,0.065,70.0,82.0,New Belgium Brewing Company,Fort Collins,CO,,
1456,563.0,Fat Tire Amber Ale,American Amber / Red Ale,16.0,0.052,18.0,82.0,New Belgium Brewing Company,Fort Collins,CO,,
1457,115.0,Ranger IPA (Current),American IPA,12.0,0.065,70.0,82.0,New Belgium Brewing Company,Fort Collins,CO,,
1458,72.0,Sunshine Wheat Beer (2009),American Pale Wheat Ale,12.0,0.048,,82.0,New Belgium Brewing Company,Fort Collins,CO,"{'id': 72, 'beer-name': 'Sunshine Wheat Beer (2009)', 'style': 'American Pale Wheat Ale', 'ounces': 12.0, 'abv': 0.048, 'ibu': '', 'brewery_id': 82, 'brewery-name': 'New Belgium Brewing Company', 'city': 'Fort Collins', 'state': 'CO'}",
1459,71.0,Fat Tire Amber Ale (2008),American Amber / Red Ale,12.0,0.052,18.0,82.0,New Belgium Brewing Company,Fort Collins,CO,"{'id': 71, 'beer-name': 'Fat Tire Amber Ale (2008)', 'style': 'American Amber / Red Ale', 'ounces': 12.0, 'abv': 0.052, 'ibu': 18.0, 'brewery_id': 82, 'brewery-name': 'New Belgium Brewing Company', 'city': 'Fort Collins', 'state': 'CO'}",
1460,1417.0,Weiss Trash Culture,Berliner Weissbier,12.0,0.034,6.0,410.0,New England Brewing Company,Woodbridge,CT,,
1461,885.0,Sea Hag IPA,American IPA,12.0,0.062,,410.0,New England Brewing Company,Woodbridge,CT,,
1462,884.0,Elm City Pilsner,American Pilsner,12.0,0.05,,410.0,New England Brewing Company,Woodbridge,CT,"{'id': 884, 'beer-name': 'Elm City Pilsner', 'style': 'American Pilsner', 'ounces': 12.0, 'abv': 0.05, 'ibu': '', 'brewery\\_id': 410, 'brewery-name': 'New England Brewing Company', 'city': 'Woodbridge', 'state': 'CT', 'brewery_id': 410}",
1463,757.0,Atlantic Amber Ale (2004),American Amber / Red Ale,12.0,0.05,,410.0,New England Brewing Company,Woodbridge,CT,,
1464,568.0,668 Neighbor of the Beast,Belgian Pale Ale,12.0,0.09,,410.0,New England Brewing Company,Woodbridge,CT,,
1465,320.0,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,12.0,0.088,85.0,410.0,New England Brewing Company,Woodbridge,CT,"{'id': 320, 'beer-name': 'Gandhi-Bot Double IPA (12 oz.)', 'style': 'American Double / Imperial IPA', 'ounces': 12.0, 'abv': 0.088, 'ibu': 85.0, 'brewery_id': 410, 'brewery-name': 'New England Brewing Company', 'city': 'Woodbridge', 'state': 'CT'}",
1466,43.0,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,16.0,0.09,,410.0,New England Brewing Company,Woodbridge,CT,,
1467,42.0,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,16.0,0.088,85.0,410.0,New England Brewing Company,Woodbridge,CT,,
1468,41.0,Elm City Lager (2007),American Pilsner,12.0,0.05,,410.0,New England Brewing Company,Woodbridge,CT,,
1469,40.0,Atlantic Amber Ale (2007),American Amber / Red Ale,12.0,0.05,,410.0,New England Brewing Company,Woodbridge,CT,"{'id': 40, 'beer-name': 'Atlantic Amber Ale (2007)', 'style': 'American Amber / Red Ale', 'ounces': 12.0, 'abv': 0.05, 'ibu': '', 'brewery\\_id': 410, 'brewery-name': 'New England Brewing Company', 'city': 'Woodbridge', 'state': 'CT', 'brewery_id': 410}",
1470,39.0,Sea Hag IPA (Current),American IPA,12.0,0.062,,410.0,New England Brewing Company,Woodbridge,CT,,
1471,2272.0,Rebirth Pale Ale,American Pale Ale (APA),12.0,0.05,,174.0,New Orleans Lager & Ale Brewing Company,New Orleans,LA,"{'id': 2272, 'beer-name': 'Rebirth Pale Ale', 'style': 'American Pale Ale (APA)', 'ounces': 12.0, 'abv': 0.05, 'ibu': '', 'brewery\\_id': 174, 'brewery-name': 'New Orleans Lager & Ale Brewing Company', 'city': 'New Orleans', 'state': 'LA', 'brewery_id': 174}",
1472,1582.0,Irish Channel Stout,American Stout,16.0,0.068,,174.0,New Orleans Lager & Ale Brewing Company,New Orleans,LA,,
1473,1114.0,MechaHopzilla,American Double / Imperial IPA,16.0,0.088,,174.0,New Orleans Lager & Ale Brewing Company,New Orleans,LA,"{'id': 1114, 'beer-name': 'MechaHopzilla', 'style': 'American Double / Imperial IPA', 'ounces': 16.0, 'abv': 0.088, 'ibu': '', 'brewery\\_id': 174, 'brewery-name': 'New Orleans Lager & Ale Brewing Company', 'city': 'New Orleans', 'state': 'LA', 'brewery_id': 174}",
1474,486.0,Hopitoulas IPA,American IPA,16.0,0.065,,174.0,New Orleans Lager & Ale Brewing Company,New Orleans,LA,,
1475,485.0,NOLA Brown Ale,English Dark Mild Ale,12.0,0.039,,174.0,New Orleans Lager & Ale Brewing Company,New Orleans,LA,,
1476,484.0,NOLA Blonde Ale,American Blonde Ale,12.0,0.049,,174.0,New Orleans Lager & Ale Brewing Company,New Orleans,LA,,
1477,2043.0,Skylight,Dunkelweizen,12.0,0.056,20.0,241.0,New Republic Brewing Company,College Station,TX,,
1478,2042.0,Kadigan,American Blonde Ale,12.0,0.056,30.0,241.0,New Republic Brewing Company,College Station,TX,,
1479,2041.0,Dammit Jim!,American Amber / Red Ale,12.0,0.052,50.0,241.0,New Republic Brewing Company,College Station,TX,"{'id': 2041, 'beer-name': 'Dammit Jim!', 'style': 'American Amber / Red Ale', 'ounces': 12.0, 'abv': 0.052, 'ibu': 50.0, 'brewery\\_id': 241, 'brewery-name': 'New Republic Brewing Company', 'city': 'College Station', 'state': 'TX', 'brewery_id': 241}",
1480,646.0,Nut Brown Ale,English Brown Ale,12.0,0.054,,518.0,New South Brewing Company,Myrtle Beach,SC,,
1481,165.0,White Ale,Witbier,12.0,0.046,,518.0,New South Brewing Company,Myrtle Beach,SC,"{'id': 165, 'beer-name': 'White Ale', 'style': 'Witbier', 'ounces': 12.0, 'abv': 0.046, 'ibu': '', 'brewery\\_id': 518, 'brewery-name': 'New South Brewing Company', 'city': 'Myrtle Beach', 'state': 'SC', 'brewery_id': 518}",
1482,2050.0,Cream Ale,Cream Ale,12.0,0.042,35.0,238.0,Newburgh Brewing Company,Newburgh,NY,,
1483,915.0,Green Head IPA,American IPA,12.0,0.072,,495.0,Newburyport Brewing Company,Newburyport,MA,"{'id': 915, 'beer-name': 'Green Head IPA', 'style': 'American IPA', 'ounces': 12.0, 'abv': 0.072, 'ibu': '', 'brewery\\_id': 495, 'brewery-name': 'Newburyport Brewing Company', 'city': 'Newburyport', 'state': 'MA', 'brewery_id': 495}",
1484,914.0,Plum Island Belgian White,Witbier,12.0,0.054,,495.0,Newburyport Brewing Company,Newburyport,MA,,
1485,913.0,Newburyport Pale Ale,American Pale Ale (APA),12.0,0.055,,495.0,Newburyport Brewing Company,Newburyport,MA,,
1486,1811.0,Marblehead,American Amber / Red Ale,16.0,0.055,,305.0,Night Shift Brewing,Everett,MA,,
1487,1622.0,Jam Session,American Pale Ale (APA),16.0,0.051,31.0,359.0,NoDa Brewing Company,Charlotte,NC,,
1488,1621.0,Hop Drop 'N Roll IPA,American IPA,16.0,0.072,80.0,359.0,NoDa Brewing Company,Charlotte,NC,"{'id': 1621, 'beer-name': ""Hop Drop 'N Roll IPA"", 'style': 'American IPA', 'ounces': 16.0, 'abv': 0.072, 'ibu': 80.0, 'brewery\\_id': 359, 'brewery-name': 'NoDa Brewing Company', 'city': 'Charlotte', 'state': 'NC', 'brewery_id': 359}",
1489,1307.0,Paleo IPA,English India Pale Ale (IPA),12.0,0.06,,431.0,North Country Brewing Company,Slippery Rock,PA,"{'id': 1307, 'beer-name': 'Paleo IPA', 'style': 'English India Pale Ale (IPA)', 'ounces': 12.0, 'abv': 0.06, 'ibu': '', 'brewery\\_id': 431, 'brewery-name': 'North Country Brewing Company', 'city': 'Slippery Rock', 'state': 'PA', 'brewery_id': 431}",
1490,1306.0,Buck Snort Stout,American Stout,12.0,0.061,,431.0,North Country Brewing Company,Slippery Rock,PA,,
1491,1305.0,Station 33 Firehouse Red,Irish Red Ale,12.0,0.055,,431.0,North Country Brewing Company,Slippery Rock,PA,"{'id': 1305, 'beer-name': 'Station 33 Firehouse Red', 'style': 'Irish Red Ale', 'ounces': 12.0, 'abv': 0.055, 'ibu': '', 'brewery\\_id': 431, 'brewery-name': 'North Country Brewing Company', 'city': 'Slippery Rock', 'state': 'PA', 'brewery_id': 431}",
1492,1304.0,Slimy Pebble Pils,German Pilsener,12.0,0.045,,431.0,North Country Brewing Company,Slippery Rock,PA,"{'id': 1304, 'beer-name': 'Slimy Pebble Pils', 'style': 'German Pilsener', 'ounces': 12.0, 'abv': 0.045, 'ibu': '', 'brewery\\_id': 431, 'brewery-name': 'North Country Brewing Company', 'city': 'Slippery Rock', 'state': 'PA', 'brewery_id': 431}",
1493,2692.0,Get Together,American IPA,16.0,0.045,50.0,0.0,NorthGate Brewing,Minneapolis,MN,,
1494,2691.0,Maggie's Leap,Milk / Sweet Stout,16.0,0.049,26.0,0.0,NorthGate Brewing,Minneapolis,MN,,
1495,2690.0,Wall's End,English Brown Ale,16.0,0.048,19.0,0.0,NorthGate Brewing,Minneapolis,MN,,
1496,2689.0,Pumpion,Pumpkin Ale,16.0,0.06,38.0,0.0,NorthGate Brewing,Minneapolis,MN,,
1497,2688.0,Stronghold,American Porter,16.0,0.06,25.0,0.0,NorthGate Brewing,Minneapolis,MN,,
1498,2687.0,Parapet ESB,Extra Special / Strong Bitter (ESB),16.0,0.056,47.0,0.0,NorthGate Brewing,Minneapolis,MN,,
1499,1854.0,Blue Boots IPA,American IPA,16.0,0.069,,293.0,Northampton Brewery,Northampton,MA,,
1500,1227.0,Hoppy Bitch IPA,American IPA,16.0 oz.,0.063,,450.0,Northwest Brewing Company,Pacific,WA,"{'id': 1227, 'beer-name': 'Hoppy Bitch IPA', 'style': 'American IPA', 'ounces': '16.0 oz.', 'abv': 0.063, 'ibu': '', 'brewery\\_id': 450, 'brewery-name': 'Northwest Brewing Company', 'city': 'Pacific', 'state': 'WA', 'brewery_id': 450}",
1501,1226.0,Three Skulls Ale Pale Ale,American Pale Ale (APA),16.0,0.063,42.0,450.0,Northwest Brewing Company,Pacific,WA,,
1502,541.0,Walter's Premium Pilsener Beer,German Pilsener,12.0,0.045,,529.0,Northwoods Brewpub,Eau Claire,WI,"{'id': 541, 'beer-name': ""Walter's Premium Pilsener Beer"", 'style': 'German Pilsener', 'ounces': 12.0, 'abv': 0.045, 'ibu': '', 'brewery\\_id': 529, 'brewery-name': 'Northwoods Brewpub', 'city': 'Eau Claire', 'state': 'WI', 'brewery_id': 529}",
1503,109.0,Floppin' Crappie,American Pale Wheat Ale,12.0,0.045,,529.0,Northwoods Brewpub,Eau Claire,WI,"{'id': 109, 'beer-name': ""Floppin' Crappie"", 'style': 'American Pale Wheat Ale', 'ounces': 12.0, 'abv': 0.045, 'ibu': '', 'brewery_id': 529, 'brewery-name': 'Northwoods Brewpub', 'city': 'Eau Claire', 'state': 'WI'}",
1504,1917.0,Left of the Dial IPA,American IPA,12.0,0.043,,271.0,Notch Brewing Company,Ipswich,MA,,
1505,1190.0,Notch Session Pils,Czech Pilsener,12.0 oz.,0.04,,271.0,Notch Brewing Company,Ipswich,MA,,
1506,1264.0,O'Fallon Pumpkin Beer,Pumpkin Ale,12.0,0.055,,442.0,O'Fallon Brewery,O'Fallon,MO,"{'id': 1264, 'beer-name': ""O'Fallon Pumpkin Beer"", 'style': 'Pumpkin Ale', 'ounces': 12.0, 'abv': 0.055, 'ibu': '', 'brewery\\_id': 442, 'brewery-name': ""O'Fallon Brewery"", 'city': ""O'Fallon"", 'state': 'MO', 'brewery_id': 442}",
1507,1258.0,5 Day IPA,American IPA,12.0,0.061,66.0,442.0,O'Fallon Brewery,O'Fallon,MO,"{'id': 1258, 'beer-name': '5 Day IPA', 'style': 'American IPA', 'ounces': 12.0, 'abv': 0.061, 'ibu': 66.0, 'brewery\\_id': 442, 'brewery-name': ""O'Fallon Brewery"", 'city': ""O'Fallon"", 'state': 'MO', 'brewery_id': 442}",
1508,128.0,O'Fallon Wheach,Fruit / Vegetable Beer,12.0,0.051,7.0,442.0,O'Fallon Brewery,O'Fallon,MO,"{'id': 128, 'beer-name': ""O'Fallon Wheach"", 'style': 'Fruit / Vegetable Beer', 'ounces': 12.0, 'abv': 0.051, 'ibu': 7.0, 'brewery\\_id': 442, 'brewery-name': ""O'Fallon Brewery"", 'city': ""O'Fallon"", 'state': 'MO', 'brewery_id': 442}",
1509,2331.0,Watershed IPA,American IPA,12.0,0.067,70.0,150.0,Oakshire Brewing,Eugene,OR,,
1510,1669.0,Oakshire Amber Ale,American Amber / Red Ale,12.0,0.054,24.0,150.0,Oakshire Brewing,Eugene,OR,,
1511,1668.0,Overcast Espresso Stout,American Stout,12.0,0.058,27.0,150.0,Oakshire Brewing,Eugene,OR,,
1512,999.0,Watershed IPA (2013),American IPA,12.0,0.067,70.0,150.0,Oakshire Brewing,Eugene,OR,,
1513,2247.0,Lake Monster,Baltic Porter,16.0,0.082,25.0,184.0,Oasis Texas Brewing Company,Austin,TX,,
1514,2071.0,London Homesick Ale,English Bitter,12.0,0.049,27.0,184.0,Oasis Texas Brewing Company,Austin,TX,,
1515,2070.0,Luchesa Lager,Keller Bier / Zwickel Bier,12.0,0.048,35.0,184.0,Oasis Texas Brewing Company,Austin,TX,,
1516,2069.0,Slow Ride,American Pale Ale (APA),12.0,0.048,35.0,184.0,Oasis Texas Brewing Company,Austin,TX,"{'id': 2069, 'beer-name': 'Slow Ride', 'style': 'American Pale Ale (APA)', 'ounces': 12.0, 'abv': 0.048, 'ibu': 35.0, 'brewery\\_id': 184, 'brewery-name': 'Oasis Texas Brewing Company', 'city': 'Austin', 'state': 'TX', 'brewery_id': 184}",
1517,2192.0,Occidental Hefeweizen,American Pale Wheat Ale,16.0,0.047,,200.0,Occidental Brewing Company,Portland,OR,,
1518,1130.0,Occidental Dunkel,Dunkelweizen,16.0,0.051,,200.0,Occidental Brewing Company,Portland,OR,"{'id': 1130, 'beer-name': 'Occidental Dunkel', 'style': 'Dunkelweizen', 'ounces': 16.0, 'abv': 0.051, 'ibu': '', 'brewery\\_id': 200, 'brewery-name': 'Occidental Brewing Company', 'city': 'Portland', 'state': 'OR', 'brewery_id': 200}",
1519,1129.0,Occidental Altbier,Altbier,16.0,0.05,,200.0,Occidental Brewing Company,Portland,OR,,
1520,1081.0,Occidental Kölsch,Kölsch,16.0,0.045,,200.0,Occidental Brewing Company,Portland,OR,,
1521,2335.0,Perpetual Darkness,Belgian Strong Dark Ale,12.0,0.092,72.0,148.0,Odyssey Beerwerks,Arvada,CO,,
1522,2334.0,Clan Warrior,Scotch Ale / Wee Heavy,12.0,0.087,29.0,148.0,Odyssey Beerwerks,Arvada,CO,,
1523,2333.0,Psycho Penguin Vanilla Porter,American Porter,12.0,0.054,36.0,148.0,Odyssey Beerwerks,Arvada,CO,,
1524,1721.0,Heliocentric Hefeweizen,Hefeweizen,12.0,0.047,,148.0,Odyssey Beerwerks,Arvada,CO,"{'id': 1721, 'beer-name': 'Heliocentric Hefeweizen', 'style': 'Hefeweizen', 'ounces': 12.0, 'abv': 0.047, 'ibu': '', 'brewery_id': 148, 'brewery-name': 'Odyssey Beerwerks', 'city': 'Arvada', 'state': 'CO'}",
1525,1720.0,Ghose Drifter Pale Ale,American Pale Ale (APA),12.0,0.051,,148.0,Odyssey Beerwerks,Arvada,CO,,
1526,1431.0,Ghost Rider Pale Ale (2013),American Pale Ale (APA),12.0,0.051,,148.0,Odyssey Beerwerks,Arvada,CO,,
1527,1430.0,Helios Hefeweizen (2013),Hefeweizen,12.0,0.047,,148.0,Odyssey Beerwerks,Arvada,CO,"{'id': 1430, 'beer-name': 'Helios Hefeweizen (2013)', 'style': 'Hefeweizen', 'ounces': 12.0, 'abv': 0.047, 'ibu': '', 'brewery_id': 148, 'brewery-name': 'Odyssey Beerwerks', 'city': 'Arvada', 'state': 'CO'}",
1528,1059.0,The Hole in Hadrian's Wall,Scottish Ale,16.0,0.095,19.0,471.0,Okoboji Brewing Company,Spirit Lake,IA,,
1529,1058.0,33 Select Brown Ale,American Brown Ale,16.0,0.065,26.0,471.0,Okoboji Brewing Company,Spirit Lake,IA,,
1530,603.0,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,16.0,0.06,29.0,471.0,Okoboji Brewing Company,Spirit Lake,IA,,
1531,602.0,Boji Blue Pale Ale,American Pale Ale (APA),16.0,0.05,45.0,471.0,Okoboji Brewing Company,Spirit Lake,IA,"{'id': 602, 'beer-name': 'Boji Blue Pale Ale', 'style': 'American Pale Ale (APA)', 'ounces': 16.0, 'abv': 0.05, 'ibu': 45.0, 'brewery\\_id': 471, 'brewery-name': 'Okoboji Brewing Company', 'city': 'Spirit Lake', 'state': 'IA', 'brewery_id': 471}",
1532,601.0,Winter Games Select #32 Stout,American Stout,16.0,0.057,26.0,471.0,Okoboji Brewing Company,Spirit Lake,IA,,
1533,600.0,Boji Beach Golden Rye Ale,Rye Beer,16.0,0.05,23.0,471.0,Okoboji Brewing Company,Spirit Lake,IA,,
1534,1828.0,Hopsmith Pale Lager,American Pale Lager,16.0,0.06,,301.0,Old Forge Brewing Company,Danville,PA,,
1535,1487.0,Falling Down Brown Ale,American Brown Ale,16.0,0.065,65.0,301.0,Old Forge Brewing Company,Danville,PA,,
1536,1486.0,Resolution Rye Stout,American Stout,16.0,0.068,,301.0,Old Forge Brewing Company,Danville,PA,,
1537,1485.0,Plowshare Porter,American Porter,16.0,0.055,,301.0,Old Forge Brewing Company,Danville,PA,,
1538,1394.0,Old Forge Pumpkin Ale,Pumpkin Ale,16.0,0.046,20.0,301.0,Old Forge Brewing Company,Danville,PA,"{'id': 1394, 'beer-name': 'Old Forge Pumpkin Ale', 'style': 'Pumpkin Ale', 'ounces': 16.0, 'abv': 0.046, 'ibu': 20.0, 'brewery\\_id': 301, 'brewery-name': 'Old Forge Brewing Company', 'city': 'Danville', 'state': 'PA', 'brewery_id': 301}",
1539,1381.0,Endless Sun Ale,American Pale Wheat Ale,16.0,0.045,,301.0,Old Forge Brewing Company,Danville,PA,,
1540,900.0,Celestial Blonde Ale,American Blonde Ale,16.0,0.065,,301.0,Old Forge Brewing Company,Danville,PA,,
1541,891.0,Overbite IPA,American IPA,16.0,0.075,,301.0,Old Forge Brewing Company,Danville,PA,,
1542,509.0,T-Rail Pale Ale,American Pale Ale (APA),16.0,0.055,,301.0,Old Forge Brewing Company,Danville,PA,,
1543,508.0,Endless Summer Ale (2011),American Pale Wheat Ale,16.0,0.048,,301.0,Old Forge Brewing Company,Danville,PA,,
1544,1530.0,Clem's Gold,American Pale Lager,16.0,0.053,,390.0,Orlison Brewing Company,Airway Heights,WA,"{'id': 1530, 'beer-name': ""Clem's Gold"", 'style': 'American Pale Lager', 'ounces': 16.0, 'abv': 0.053, 'ibu': '', 'brewery\\_id': 390, 'brewery-name': 'Orlison Brewing Company', 'city': 'Airway Heights', 'state': 'WA', 'brewery_id': 390}",
1545,1529.0,Lizzy's Red,American Amber / Red Lager,16.0,0.055,,390.0,Orlison Brewing Company,Airway Heights,WA,"{'id': 1529, 'beer-name': ""Lizzy's Red"", 'style': 'American Amber / Red Lager', 'ounces': 16.0, 'abv': 0.055, 'ibu': '', 'brewery\\_id': 390, 'brewery-name': 'Orlison Brewing Company', 'city': 'Airway Heights', 'state': 'WA', 'brewery_id': 390}",
1546,1528.0,Orlison India Pale Lager,American Pale Lager,16.0,0.067,,390.0,Orlison Brewing Company,Airway Heights,WA,"{'id': 1528, 'beer-name': 'Orlison India Pale Lager', 'style': 'American Pale Lager', 'ounces': 16.0, 'abv': 0.067, 'ibu': '', 'brewery\\_id': 390, 'brewery-name': 'Orlison Brewing Company', 'city': 'Airway Heights', 'state': 'WA', 'brewery_id': 390}",
1547,1527.0,Brünette,Euro Dark Lager,16.0,0.042,,390.0,Orlison Brewing Company,Airway Heights,WA,"{'id': 1527, 'beer-name': 'Brünette', 'style': 'Euro Dark Lager', 'ounces': 16.0, 'abv': 0.042, 'ibu': '', 'brewery\\_id': 390, 'brewery-name': 'Orlison Brewing Company', 'city': 'Airway Heights', 'state': 'WA', 'brewery_id': 390}",
1548,1526.0,Havanüther,Light Lager,16.0,0.040999999999999995,,390.0,Orlison Brewing Company,Airway Heights,WA,"{'id': 1526, 'beer-name': 'Havanüther', 'style': 'Light Lager', 'ounces': 16.0, 'abv': 0.040999999999999995, 'ibu': '', 'brewery\\_id': 390, 'brewery-name': 'Orlison Brewing Company', 'city': 'Airway Heights', 'state': 'WA', 'brewery_id': 390}",
1549,2113.0,Lyric Ale,Saison / Farmhouse Ale,12.0,0.065,,216.0,Orpheus Brewing,Atlanta,GA,,
1550,2112.0,Atalanta,Saison / Farmhouse Ale,12.0,0.053,,216.0,Orpheus Brewing,Atlanta,GA,,
1551,2302.0,Pinner Throwback IPA,American IPA,12.0,0.049,35.0,166.0,Oskar Blues Brewery,Longmont,CO,,
1552,1883.0,Centennial State Pale Ale,American Pale Ale (APA),19.2,0.052,,166.0,Oskar Blues Brewery,Longmont,CO,,
1553,1859.0,Old Chub NITRO,Scotch Ale / Wee Heavy,16.0,0.08,,166.0,Oskar Blues Brewery,Longmont,CO,,
1554,1796.0,The CROWLER™,,32.0,,,166.0,Oskar Blues Brewery,Longmont,CO,"{'id': 1796, 'beer-name': 'The CROWLER™', 'style': '', 'ounces': 32.0, 'abv': '', 'ibu': '', 'brewery\\_id': 166, 'brewery-name': 'Oskar Blues Brewery', 'city': 'Longmont', 'state': 'CO', 'brewery_id': 166}",
1555,1790.0,CAN'D AID Foundation,,12.0,,,166.0,Oskar Blues Brewery,Longmont,CO,,
1556,1752.0,Icey.P.A.,American IPA,16.0,,,166.0,Oskar Blues Brewery,Longmont,CO,"{'id': 1752, 'beer-name': 'Icey.P.A.', 'style': 'American IPA', 'ounces': 16.0, 'abv': '', 'ibu': '', 'brewery\\_id': 166, 'brewery-name': 'Oskar Blues Brewery', 'city': 'Longmont', 'state': 'CO', 'brewery_id': 166}",
1557,1751.0,One Nut Brown,English Brown Ale,12.0,0.05,,166.0,Oskar Blues Brewery,Longmont,CO,,
1558,1750.0,Birth IPA,American IPA,12.0,,,166.0,Oskar Blues Brewery,Longmont,CO,,
1559,1444.0,Dale's Pale Ale,American Pale Ale (APA),12.0,0.065,65.0,166.0,Oskar Blues Brewery,Longmont,CO,"{'id': 1444, 'beer-name': ""Dale's Pale Ale"", 'style': 'American Pale Ale (APA)', 'ounces': 12.0, 'abv': 0.065, 'ibu': 65.0, 'brewery\\_id': 166, 'brewery-name': 'Oskar Blues Brewery', 'city': 'Longmont', 'state': 'CO', 'brewery_id': 166}",
1560,1252.0,Dale's Pale Ale,American Pale Ale (APA),12.0,0.065,65.0,166.0,Oskar Blues Brewery,Longmont,CO,"{'id': 1252, 'beer-name': ""Dale's Pale Ale"", 'style': 'American Pale Ale (APA)', 'ounces': 12.0, 'abv': 0.065, 'ibu': 65.0, 'brewery\\_id': 166, 'brewery-name': 'Oskar Blues Brewery', 'city': 'Longmont', 'state': 'CO', 'brewery_id': 166}",
1561,1167.0,Mama's Little Yella Pils,Czech Pilsener,19.2,0.053,35.0,166.0,Oskar Blues Brewery,Longmont,CO,"{'id': 1167, 'beer-name': ""Mama's Little Yella Pils"", 'style': 'Czech Pilsener', 'ounces': 19.2, 'abv': 0.053, 'ibu': 35.0, 'brewery\\_id': 166, 'brewery-name': 'Oskar Blues Brewery', 'city': 'Longmont', 'state': 'CO', 'brewery_id': 166}",
1562,993.0,oSKAr the G’Rauch,American IPA,19.2 oz,0.085,,166.0,Oskar Blues Brewery,Longmont,CO,,
1563,992.0,oSKAr the G'Rauch,American IPA,16.0,0.085,,166.0,Oskar Blues Brewery,Longmont,CO,,
1564,955.0,Dale's Pale Ale,American Pale Ale (APA),19.2,0.065,65.0,166.0,Oskar Blues Brewery,Longmont,CO,"{'id': 955, 'beer-name': ""Dale's Pale Ale"", 'style': 'American Pale Ale (APA)', 'ounces': 19.2, 'abv': 0.065, 'ibu': 65.0, 'brewery\\_id': 166, 'brewery-name': 'Oskar Blues Brewery', 'city': 'Longmont', 'state': 'CO', 'brewery_id': 166}",
1565,933.0,The Deuce,American Brown Ale,16.0,0.07,,166.0,Oskar Blues Brewery,Longmont,CO,"{'id': 933, 'beer-name': 'The Deuce', 'style': 'American Brown Ale', 'ounces': 16.0, 'abv': 0.07, 'ibu': '', 'brewery_id': 166, 'brewery-name': 'Oskar Blues Brewery', 'city': 'Longmont', 'state': 'CO'}",
