,0,1,2,3
1429,1044,abv,0.063,0.063%
1430,1045,ounces,16.0,16.0 oz
1431,1045,abv,0.08,0.08%
1432,1046,ounces,16.0,16.0 oz
1433,1047,ounces,12.0,12.0 ounce
1434,1048,ounces,12.0,12.0 oz. Alumi-Tek
1435,1049,ounces,12.0,12.0 oz
1436,1050,ounces,12.0,12.0 oz.
1437,1050,abv,0.045,0.045%
1438,1051,ounces,12.0,12.0 ounce
1439,1052,ounces,16.0,16.0 oz. Alumi-Tek
1440,1052,abv,0.045,0.045%
1441,1053,ounces,16.0,16.0 oz.
1442,1053,abv,0.055,0.055%
1443,1054,ounces,16.0,16.0 oz.
1444,1055,ounces,16.0,16.0 oz.
1445,1056,ounces,16.0,16.0 oz
1446,1056,abv,0.066,0.066%
1447,1057,ounces,16.0,16.0 oz.
1448,1058,ounces,12.0,12.0 oz.
1449,1059,ounces,12.0,12.0 ounce
1450,1059,abv,0.047,0.047%
1451,1060,ounces,12.0,12.0 oz
1452,1060,abv,0.058,0.057999999999999996%
1453,1060,city,Pittsburgh,Pittsburgh PA
1454,1060,state,PA,
1455,1061,ounces,12.0,12.0 oz
1456,1062,ounces,12.0,12.0 oz.
1457,1062,abv,0.078,0.078%
1458,1063,ounces,12.0,12.0 oz.
1459,1064,ounces,12.0,12.0 oz.
1460,1065,ounces,12.0,12.0 ounce
1461,1066,ounces,12.0,12.0 oz.
1462,1067,ounces,12.0,12.0 oz.
1463,1068,ounces,12.0,12.0 oz.
1464,1069,ounces,12.0,12.0 oz
1465,1070,ounces,12.0,12.0 oz.
1466,1071,ounces,12.0,12.0 oz.
1467,1072,ounces,12.0,12.0 ounce
1468,1073,ounces,12.0,12.0 oz.
1469,1074,ounces,16.0,16.0 oz
1470,1075,ounces,16.0,16.0 oz
1471,1075,abv,0.027,0.027000000000000003%
1472,1076,ounces,16.0,16.0 ounce
1473,1076,city,Portland,Portland OR
1474,1076,state,OR,
1475,1077,ounces,16.0,16.0 oz.
1476,1078,ounces,16.0,16.0 ounce
1477,1078,city,Portland,Portland OR
1478,1078,state,OR,
1479,1079,ounces,16.0,16.0 ounce
1480,1079,abv,0.039,0.039%
1481,1080,ounces,16.0,16.0 ounce
1482,1080,abv,0.039,0.039%
1483,1081,ounces,16.0,16.0 oz
1484,1082,ounces,16.0,16.0 ounce
1485,1082,abv,0.039,0.039%
1486,1083,ounces,16.0,16.0 oz
1487,1083,abv,0.039,0.039%
1488,1084,ounces,16.0,16.0 oz. Alumi-Tek
1489,1085,ounces,16.0,16.0 oz
1490,1085,abv,0.039,0.039%
1491,1086,ounces,16.0,16.0 oz
1492,1087,ounces,16.0,16.0 oz
1493,1087,abv,0.039,0.039%
1494,1088,ounces,16.0,16.0 oz
1495,1089,ounces,16.0,16.0 oz.
1496,1089,abv,0.058,0.057999999999999996%
1497,1089,city,Portland,Portland OR
1498,1089,state,OR,
1499,1090,ounces,16.0,16.0 oz.
1500,1090,abv,0.066,0.066%
1501,1091,ounces,16.0,16.0 oz.
1502,1091,abv,0.073,0.073%
1503,1092,ounces,16.0,16.0 oz
1504,1093,ounces,16.0,16.0 ounce
1505,1094,ounces,16.0,16.0 oz
1506,1095,ounces,16.0,16.0 oz
1507,1096,ounces,16.0,16.0 oz.
1508,1097,ounces,12.0,12.0 oz.
1509,1097,abv,0.056,0.055999999999999994%
1510,1098,ounces,12.0,12.0 oz.
1511,1099,ounces,16.0,16.0 oz.
1512,1100,ounces,12.0,12.0 oz.
1513,1100,abv,0.065,0.065%
1514,1101,ounces,12.0,12.0 oz.
1515,1102,ounces,12.0,12.0 oz
1516,1102,abv,0.068,0.068%
1517,1103,ounces,12.0,12.0 ounce
1518,1104,ounces,12.0,12.0 ounce
1519,1105,ounces,12.0,12.0 oz.
1520,1106,ounces,12.0,12.0 ounce
1521,1107,ounces,12.0,12.0 oz
1522,1107,abv,0.054,0.054000000000000006%
1523,1108,ounces,12.0,12.0 oz
1524,1109,ounces,12.0,12.0 oz.
1525,1110,ounces,12.0,12.0 oz. Alumi-Tek
1526,1111,ounces,12.0,12.0 oz
1527,1111,abv,0.058,0.057999999999999996%
1528,1112,ounces,12.0,12.0 oz.
1529,1113,ounces,12.0,12.0 oz.
1530,1113,abv,0.055,0.055%
1531,1114,ounces,12.0,12.0 oz.
1532,1114,abv,0.045,0.045%
1533,1115,ounces,12.0,12.0 oz
1534,1116,ounces,12.0,12.0 oz
1535,1117,ounces,12.0,12.0 oz
1536,1118,ounces,16.0,16.0 oz.
1537,1119,ounces,16.0,16.0 oz
1538,1120,ounces,12.0,12.0 OZ.
1539,1121,ounces,16.0,16.0 oz.
1540,1121,city,Framingham,Framingham MA
1541,1121,state,MA,
1542,1122,ounces,12.0,12.0 ounce
1543,1122,abv,0.067,0.067%
1544,1123,ounces,12.0,12.0 oz. Alumi-Tek
1545,1123,abv,0.049,0.049%
1546,1124,ounces,12.0,12.0 OZ.
1547,1125,ounces,12.0,12.0 oz.
1548,1126,ounces,12.0,12.0 oz.
1549,1126,abv,0.055,0.055%
1550,1127,ounces,12.0,12.0 ounce
1551,1128,ounces,12.0,12.0 ounce
1552,1129,ounces,12.0,12.0 oz.
1553,1129,abv,0.07,0.07%
1554,1130,ounces,12.0,12.0 oz
1555,1131,ounces,12.0,12.0 ounce
1556,1132,ounces,12.0,12.0 oz.
1557,1132,abv,0.069,0.069%
1558,1133,ounces,12.0,12.0 ounce
1559,1134,ounces,12.0,12.0 oz.
1560,1135,ounces,12.0,12.0 oz
1561,1136,ounces,12.0,12.0 OZ.
1562,1137,ounces,12.0,12.0 oz.
1563,1138,ounces,12.0,12.0 oz
1564,1138,abv,0.06,0.06%
1565,1138,city,Stevens Point,Stevens Point WI
1566,1138,state,WI,
1567,1139,ounces,12.0,12.0 ounce
1568,1139,abv,0.05,0.05%
1569,1140,ounces,12.0,12.0 oz
1570,1140,abv,0.05,0.05%
1571,1141,ounces,12.0,12.0 oz
1572,1141,abv,0.093,0.09300000000000001%
1573,1142,ounces,12.0,12.0 oz
1574,1143,ounces,12.0,12.0 oz. Alumi-Tek
1575,1144,ounces,12.0,12.0 oz.
1576,1145,ounces,12.0,12.0 oz.
1577,1145,abv,0.052,0.052000000000000005%
1578,1146,ounces,12.0,12.0 oz.
1579,1146,abv,0.058,0.057999999999999996%
1580,1147,ounces,12.0,12.0 oz.
1581,1148,ounces,12.0,12.0 ounce
1582,1149,ounces,12.0,12.0 ounce
1583,1149,abv,0.047,0.047%
1584,1149,city,Houston,Houston TX
1585,1149,state,TX,
1586,1150,ounces,12.0,12.0 oz. Alumi-Tek
1587,1150,abv,0.066,0.066%
1588,1151,ounces,12.0,12.0 OZ.
1589,1151,abv,0.095,0.095%
1590,1152,ounces,12.0,12.0 oz.
1591,1152,abv,0.049,0.049%
1592,1153,ounces,12.0,12.0 oz.
1593,1154,ounces,12.0,12.0 oz
1594,1154,abv,0.066,0.066%
1595,1155,ounces,12.0,12.0 oz.
1596,1156,ounces,12.0,12.0 oz
1597,1157,ounces,12.0,12.0 ounce
1598,1157,city,Brooklyn,Brooklyn NY
1599,1157,state,NY,
1600,1158,ounces,12.0,12.0 oz
1601,1158,abv,0.058,0.057999999999999996%
1602,1159,ounces,12.0,12.0 ounce
1603,1159,city,Soldotna,Soldotna AK
1604,1159,state,AK,
1605,1160,ounces,12.0,12.0 oz. Alumi-Tek
1606,1161,ounces,12.0,12.0 oz
1607,1162,ounces,16.0,16.0 oz.
1608,1162,abv,0.065,0.065%
1609,1163,ounces,16.0,16.0 ounce
1610,1163,abv,0.065,0.065%
1611,1164,ounces,16.0,16.0 oz.
1612,1165,ounces,16.0,16.0 oz.
1613,1166,ounces,16.0,16.0 ounce
1614,1166,abv,0.065,0.065%
1615,1167,ounces,16.0,16.0 oz.
1616,1168,ounces,12.0,12.0 oz.
1617,1169,ounces,12.0,12.0 oz.
1618,1170,ounces,12.0,12.0 oz.
1619,1171,ounces,12.0,12.0 oz
1620,1172,ounces,12.0,12.0 oz. Alumi-Tek
1621,1173,ounces,12.0,12.0 oz
1622,1174,ounces,12.0,12.0 oz
1623,1175,ounces,12.0,12.0 oz.
1624,1176,ounces,12.0,12.0 oz.
1625,1177,ounces,12.0,12.0 OZ.
1626,1178,ounces,12.0,12.0 oz. Alumi-Tek
1627,1178,abv,0.057,0.057%
1628,1179,ounces,12.0,12.0 oz.
1629,1180,ounces,16.0,16.0 ounce
1630,1181,ounces,16.0,16.0 oz.
1631,1182,ounces,24.0,24.0 oz.
1632,1182,abv,0.046,0.046%
1633,1183,ounces,16.0,16.0 oz
1634,1183,abv,0.046,0.046%
1635,1184,ounces,12.0,12.0 oz.
1636,1185,ounces,12.0,12.0 oz
1637,1186,ounces,12.0,12.0 oz.
1638,1186,abv,0.04,0.04%
1639,1187,ounces,16.0,16.0 oz.
1640,1188,ounces,16.0,16.0 oz.
1641,1188,city,Albuquerque,Albuquerque NM
1642,1188,state,NM,
1643,1189,ounces,16.0,16.0 ounce
1644,1189,abv,0.072,0.07200000000000001%
1645,1190,ounces,12.0,12.0 oz.
1646,1190,abv,0.066,0.066%
1647,1191,ounces,12.0,12.0 oz.
1648,1192,ounces,12.0,12.0 ounce
1649,1193,ounces,12.0,12.0 ounce
1650,1193,abv,0.068,0.068%
1651,1194,ounces,12.0,12.0 oz
1652,1194,abv,0.05,0.05%
1653,1195,ounces,12.0,12.0 ounce
1654,1196,ounces,12.0,12.0 oz
1655,1197,ounces,12.0,12.0 ounce
1656,1198,ounces,12.0,12.0 oz
1657,1199,ounces,12.0,12.0 oz. Alumi-Tek
1658,1200,ounces,12.0,12.0 oz.
1659,1201,ounces,16.0,16.0 oz
1660,1202,ounces,12.0,12.0 oz.
1661,1203,ounces,12.0,12.0 oz.
1662,1204,ounces,12.0,12.0 oz
1663,1204,abv,0.05,0.05%
1664,1204,city,Helena,Helena MT
1665,1204,state,MT,
1666,1205,ounces,12.0,12.0 oz.
1667,1206,ounces,12.0,12.0 OZ.
1668,1207,ounces,16.0,16.0 ounce
1669,1208,ounces,16.0,16.0 oz.
1670,1209,ounces,12.0,12.0 oz
1671,1210,ounces,12.0,12.0 oz
1672,1211,ounces,12.0,12.0 oz.
1673,1212,ounces,12.0,12.0 oz.
1674,1212,city,York,York PA
1675,1212,state,PA,
1676,1213,ounces,12.0,12.0 oz.
1677,1214,ounces,12.0,12.0 oz
1678,1214,abv,0.06,0.06%
1679,1215,ounces,16.0,16.0 oz
1680,1215,abv,0.075,0.075%
1681,1216,ounces,12.0,12.0 oz.
1682,1217,ounces,12.0,12.0 ounce
1683,1218,ounces,12.0,12.0 ounce
1684,1219,ounces,12.0,12.0 oz
1685,1220,ounces,12.0,12.0 oz.
1686,1221,ounces,16.0,16.0 ounce
1687,1222,ounces,12.0,12.0 OZ.
1688,1223,ounces,12.0,12.0 ounce
1689,1224,ounces,16.0,16.0 oz
1690,1224,abv,0.046,0.046%
1691,1225,ounces,16.0,16.0 oz
1692,1226,ounces,16.0,16.0 OZ.
1693,1227,ounces,16.0,16.0 oz.
1694,1227,abv,0.045,0.045%
1695,1228,ounces,12.0,12.0 oz
1696,1229,ounces,12.0,12.0 oz.
1697,1230,ounces,16.0,16.0 oz.
1698,1231,ounces,16.0,16.0 ounce
1699,1232,ounces,16.0,16.0 oz.
1700,1233,ounces,16.0,16.0 ounce
1701,1233,abv,0.048,0.048%
1702,1234,ounces,12.0,12.0 oz. Silo Can
1703,1234,abv,0.038,0.038%
1704,1235,ounces,12.0,12.0 oz.
1705,1236,ounces,12.0,12.0 oz. Alumi-Tek
1706,1236,abv,0.054,0.054000000000000006%
1707,1237,ounces,12.0,12.0 oz.
1708,1238,ounces,12.0,12.0 ounce
1709,1239,ounces,12.0,12.0 oz. Silo Can
1710,1239,abv,0.058,0.057999999999999996%
1711,1240,ounces,12.0,12.0 oz
1712,1240,city,Portland,Portland OR
1713,1240,state,OR,
1714,1241,ounces,12.0,12.0 oz
1715,1242,ounces,12.0,12.0 ounce
1716,1243,ounces,12.0,12.0 oz
1717,1244,ounces,12.0,12.0 oz.
1718,1245,ounces,12.0,12.0 oz
1719,1246,ounces,12.0,12.0 ounce
1720,1247,ounces,16.0,16.0 OZ.
1721,1247,city,Cincinnati,Cincinnati OH
1722,1247,state,OH,
1723,1248,ounces,12.0,12.0 oz.
1724,1249,ounces,12.0,12.0 oz.
1725,1249,abv,0.05,0.05%
1726,1250,ounces,12.0,12.0 ounce
1727,1251,ounces,12.0,12.0 ounce
1728,1252,ounces,12.0,12.0 oz.
1729,1253,ounces,16.0,16.0 OZ.
1730,1254,ounces,12.0,12.0 oz.
1731,1255,ounces,12.0,12.0 ounce
1732,1255,abv,0.051,0.051%
1733,1256,ounces,12.0,12.0 oz.
1734,1257,ounces,12.0,12.0 oz.
1735,1257,abv,0.065,0.065%
1736,1258,ounces,12.0,12.0 ounce
1737,1259,ounces,12.0,12.0 ounce
1738,1260,ounces,12.0,12.0 oz.
1739,1260,abv,0.072,0.07200000000000001%
1740,1261,ounces,12.0,12.0 oz.
1741,1262,ounces,12.0,12.0 oz.
1742,1263,ounces,12.0,12.0 ounce
1743,1264,ounces,12.0,12.0 ounce
1744,1265,ounces,12.0,12.0 oz
1745,1265,abv,0.05,0.05%
1746,1266,ounces,12.0,12.0 oz
1747,1267,ounces,12.0,12.0 oz
1748,1268,ounces,12.0,12.0 ounce
1749,1269,ounces,12.0,12.0 ounce
1750,1270,ounces,12.0,12.0 ounce
1751,1271,ounces,12.0,12.0 ounce
1752,1271,abv,0.06,0.06%
1753,1272,ounces,12.0,12.0 oz
1754,1273,ounces,12.0,12.0 OZ.
1755,1274,ounces,12.0,12.0 oz
1756,1274,abv,0.047,0.047%
1757,1275,ounces,12.0,12.0 oz.
1758,1276,ounces,16.0,16.0 oz
1759,1276,abv,0.072,0.07200000000000001%
1760,1277,ounces,16.0,16.0 ounce
1761,1278,ounces,16.0,16.0 oz
1762,1279,ounces,16.0,16.0 oz.
1763,1280,ounces,16.0,16.0 oz.
1764,1280,abv,0.097,0.09699999999999999%
1765,1281,ounces,16.0,16.0 oz
1766,1282,ounces,16.0,16.0 OZ.
1767,1283,ounces,16.0,16.0 oz.
1768,1284,ounces,16.0,16.0 OZ.
1769,1284,abv,0.08,0.08%
1770,1285,ounces,12.0,12.0 oz
1771,1285,city,Fort Worth,Fort Worth TX
1772,1285,state,TX,
1773,1286,ounces,16.0,16.0 oz.
1774,1287,ounces,12.0,12.0 ounce
1775,1288,ounces,12.0,12.0 oz.
1776,1288,abv,0.065,0.065%
1777,1288,city,Fort Worth,Fort Worth TX
1778,1288,state,TX,
1779,1289,ounces,12.0,12.0 oz.
1780,1289,abv,0.065,0.065%
1781,1289,city,Utica,Utica NY
1782,1289,state,NY,
1783,1290,ounces,12.0,12.0 ounce
1784,1291,ounces,16.0,16.0 ounce
1785,1292,ounces,12.0,12.0 OZ.
1786,1293,ounces,12.0,12.0 oz
1787,1294,ounces,12.0,12.0 oz.
1788,1294,abv,0.045,0.045%
1789,1295,ounces,12.0,12.0 ounce
1790,1295,city,Utica,Utica NY
1791,1295,state,NY,
1792,1296,ounces,12.0,12.0 oz
1793,1296,abv,0.047,0.047%
1794,1297,ounces,12.0,12.0 oz
1795,1298,ounces,12.0,12.0 oz. Alumi-Tek
1796,1298,abv,0.06,0.06%
1797,1299,ounces,12.0,12.0 oz
1798,1300,ounces,12.0,12.0 oz.
1799,1301,ounces,16.0,16.0 oz
1800,1302,ounces,12.0,12.0 oz
1801,1303,ounces,12.0,12.0 oz. Alumi-Tek
1802,1303,abv,0.055,0.055%
1803,1304,ounces,12.0,12.0 oz. Alumi-Tek
1804,1304,abv,0.05,0.05%
1805,1305,ounces,12.0,12.0 oz.
1806,1306,ounces,12.0,12.0 oz
1807,1307,ounces,12.0,12.0 oz.
1808,1307,abv,0.06,0.06%
1809,1308,ounces,12.0,12.0 oz
1810,1308,abv,0.05,0.05%
1811,1309,ounces,12.0,12.0 OZ.
1812,1310,ounces,12.0,12.0 ounce
1813,1311,ounces,12.0,12.0 oz
1814,1312,ounces,12.0,12.0 oz.
1815,1313,ounces,12.0,12.0 oz
1816,1314,ounces,12.0,12.0 ounce
1817,1315,ounces,12.0,12.0 oz.
1818,1316,ounces,12.0,12.0 oz.
1819,1317,ounces,16.0,16.0 OZ.
1820,1317,abv,0.069,0.069%
1821,1318,ounces,16.0,16.0 oz.
1822,1319,ounces,16.0,16.0 ounce
1823,1320,ounces,19.2,19.2 oz
1824,1321,ounces,12.0,12.0 OZ.
1825,1322,ounces,12.0,12.0 oz.
1826,1322,abv,0.042,0.042%
1827,1323,ounces,12.0,12.0 oz.
1828,1324,ounces,12.0,12.0 oz
1829,1325,ounces,12.0,12.0 ounce
1830,1326,ounces,12.0,12.0 oz
1831,1326,abv,0.053,0.053%
1832,1327,ounces,12.0,12.0 ounce
1833,1328,ounces,12.0,12.0 oz.
1834,1329,ounces,12.0,12.0 oz
1835,1330,ounces,12.0,12.0 oz.
1836,1331,ounces,12.0,12.0 oz.
1837,1332,ounces,12.0,12.0 oz.
1838,1333,ounces,12.0,12.0 oz.
1839,1334,ounces,12.0,12.0 ounce
1840,1334,abv,0.05,0.05%
1841,1335,ounces,12.0,12.0 oz.
1842,1335,abv,0.057,0.057%
1843,1336,ounces,16.0,16.0 oz.
1844,1336,abv,0.08,0.08%
1845,1337,ounces,16.0,16.0 oz.
1846,1338,ounces,16.0,16.0 ounce
1847,1339,ounces,16.0,16.0 oz.
1848,1340,ounces,16.0,16.0 oz
1849,1341,ounces,16.0,16.0 OZ.
1850,1342,ounces,24.0,24.0 ounce
1851,1343,ounces,24.0,24.0 oz
1852,1343,city,Chicago,Chicago IL
1853,1343,state,IL,
1854,1344,ounces,24.0,24.0 ounce
1855,1344,abv,0.075,0.075%
1856,1345,ounces,24.0,24.0 oz
1857,1345,abv,0.075,0.075%
1858,1346,ounces,24.0,24.0 oz.
1859,1347,ounces,24.0,24.0 oz. Alumi-Tek
1860,1348,ounces,24.0,24.0 oz
1861,1349,ounces,24.0,24.0 ounce
1862,1350,ounces,12.0,12.0 ounce
1863,1351,ounces,12.0,12.0 oz. Alumi-Tek
1864,1352,ounces,16.0,16.0 oz.
1865,1353,ounces,16.0,16.0 oz.
1866,1354,ounces,16.0,16.0 OZ.
1867,1355,ounces,16.0,16.0 ounce
1868,1356,ounces,16.0,16.0 oz.
1869,1357,ounces,16.0,16.0 oz.
1870,1357,abv,0.075,0.075%
1871,1358,ounces,16.0,16.0 oz
1872,1358,abv,0.065,0.065%
1873,1359,ounces,16.0,16.0 ounce
1874,1360,ounces,16.0,16.0 oz.
1875,1360,abv,0.048,0.048%
1876,1361,ounces,16.0,16.0 oz
1877,1362,ounces,24.0,24.0 oz.
1878,1363,ounces,16.0,16.0 ounce
1879,1363,abv,0.054,0.054000000000000006%
1880,1364,ounces,12.0,12.0 oz.
1881,1365,ounces,12.0,12.0 ounce
1882,1365,abv,0.05,0.05%
1883,1366,ounces,16.0,16.0 oz.
1884,1367,ounces,12.0,12.0 oz.
1885,1368,ounces,16.0,16.0 oz.
1886,1368,city,Monroe,Monroe WI
1887,1368,state,WI,
1888,1369,ounces,12.0,12.0 oz. Alumi-Tek
1889,1369,abv,0.055,0.055%
1890,1370,ounces,12.0,12.0 oz.
1891,1371,ounces,24.0,24.0 oz.
1892,1372,ounces,12.0,12.0 oz.
1893,1373,ounces,12.0,12.0 OZ.
1894,1374,ounces,12.0,12.0 OZ.
1895,1375,ounces,32.0,32.0 oz. Alumi-Tek
1896,1375,city,San Diego,San Diego CA
1897,1375,state,CA,
1898,1376,ounces,32.0,32.0 OZ.
1899,1377,ounces,32.0,32.0 oz.
1900,1377,city,San Diego,San Diego CA
1901,1377,state,CA,
1902,1378,ounces,32.0,32.0 oz.
1903,1379,ounces,16.0,16.0 OZ.
1904,1380,ounces,16.0,16.0 oz.
1905,1381,ounces,16.0,16.0 ounce
1906,1382,ounces,16.0,16.0 oz.
1907,1383,ounces,24.0,24.0 ounce
1908,1383,abv,0.055,0.055%
1909,1384,ounces,24.0,24.0 oz. Alumi-Tek
1910,1385,ounces,12.0,12.0 oz.
1911,1386,ounces,16.0,16.0 oz.
1912,1387,ounces,16.0,16.0 oz.
1913,1388,ounces,16.0,16.0 ounce
1914,1389,ounces,16.0,16.0 ounce
1915,1390,ounces,16.0,16.0 oz.
1916,1390,abv,0.055,0.055%
1917,1391,ounces,16.0,16.0 ounce
1918,1392,ounces,16.0,16.0 oz.
1919,1393,ounces,16.0,16.0 ounce
1920,1394,ounces,12.0,12.0 oz
1921,1395,ounces,16.0,16.0 OZ.
1922,1395,abv,0.054,0.054000000000000006%
1923,1396,ounces,16.0,16.0 ounce
1924,1397,ounces,16.0,16.0 oz
1925,1398,ounces,12.0,12.0 oz.
1926,1398,abv,0.056,0.055999999999999994%
1927,1399,ounces,12.0,12.0 ounce
1928,1400,ounces,12.0,12.0 ounce
1929,1401,ounces,12.0,12.0 oz.
1930,1402,ounces,12.0,12.0 oz
1931,1403,ounces,12.0,12.0 oz.
1932,1403,abv,0.046,0.046%
1933,1404,ounces,12.0,12.0 oz
1934,1404,abv,0.05,0.05%
1935,1405,ounces,12.0,12.0 oz
1936,1406,ounces,12.0,12.0 oz
1937,1407,ounces,12.0,12.0 oz.
1938,1407,abv,0.05,0.05%
1939,1408,ounces,12.0,12.0 oz
1940,1409,ounces,12.0,12.0 ounce
1941,1410,ounces,16.0,16.0 oz.
1942,1411,ounces,12.0,12.0 ounce
1943,1412,ounces,12.0,12.0 oz.
1944,1413,ounces,12.0,12.0 ounce
1945,1414,ounces,12.0,12.0 oz.
1946,1415,ounces,12.0,12.0 OZ.
1947,1416,ounces,12.0,12.0 ounce
1948,1417,ounces,12.0,12.0 ounce
1949,1418,ounces,12.0,12.0 oz.
1950,1419,ounces,12.0,12.0 oz
1951,1420,ounces,12.0,12.0 OZ.
1952,1421,ounces,16.0,16.0 oz
1953,1422,ounces,16.0,16.0 oz.
1954,1422,abv,0.052,0.052000000000000005%
1955,1423,ounces,16.0,16.0 oz.
1956,1424,ounces,16.0,16.0 ounce
1957,1424,abv,0.086,0.086%
1958,1425,ounces,12.0,12.0 oz.
1959,1426,ounces,16.0,16.0 ounce
1960,1427,ounces,16.0,16.0 oz.
1961,1427,abv,0.042,0.042%
1962,1428,ounces,16.0,16.0 oz
1963,1429,ounces,16.0,16.0 oz.
1964,1430,ounces,16.0,16.0 oz. Alumi-Tek
1965,1431,ounces,16.0,16.0 oz.
1966,1431,abv,0.053,0.053%
1967,1431,city,Portland,Portland OR
1968,1431,state,OR,
1969,1432,ounces,16.0,16.0 oz
1970,1432,abv,0.074,0.07400000000000001%
1971,1433,ounces,16.0,16.0 oz
1972,1434,ounces,16.0,16.0 ounce
1973,1435,ounces,16.0,16.0 oz.
1974,1435,abv,0.074,0.07400000000000001%
1975,1436,ounces,16.0,16.0 oz.
1976,1437,ounces,12.0,12.0 oz
1977,1438,ounces,12.0,12.0 ounce
1978,1439,ounces,12.0,12.0 ounce
1979,1440,ounces,12.0,12.0 oz
1980,1441,ounces,12.0,12.0 oz. Alumi-Tek
1981,1442,ounces,12.0,12.0 ounce
1982,1442,abv,0.066,0.066%
1983,1443,ounces,12.0,12.0 oz.
1984,1444,ounces,12.0,12.0 oz.
1985,1445,ounces,12.0,12.0 ounce
1986,1446,ounces,12.0,12.0 oz
1987,1446,abv,0.05,0.05%
1988,1447,ounces,12.0,12.0 oz.
1989,1447,abv,0.056,0.055999999999999994%
1990,1448,ounces,12.0,12.0 oz.
1991,1449,ounces,12.0,12.0 oz.
1992,1449,abv,0.055,0.055%
1993,1450,ounces,16.0,16.0 ounce
1994,1451,ounces,12.0,12.0 oz.
1995,1451,abv,0.048,0.048%
1996,1452,ounces,12.0,12.0 oz.
1997,1452,abv,0.052,0.052000000000000005%
1998,1453,ounces,12.0,12.0 oz.
1999,1454,ounces,12.0,12.0 oz.
2000,1455,ounces,16.0,16.0 oz
2001,1456,ounces,16.0,16.0 oz.
2002,1456,abv,0.065,0.065%
2003,1457,ounces,16.0,16.0 oz.
2004,1458,ounces,12.0,12.0 oz.
2005,1459,ounces,12.0,12.0 ounce
2006,1460,ounces,12.0,12.0 ounce
2007,1460,abv,0.052,0.052000000000000005%
2008,1461,ounces,12.0,12.0 oz.
2009,1462,ounces,12.0,12.0 oz.
2010,1462,abv,0.062,0.062%
2011,1463,ounces,12.0,12.0 ounce
2012,1464,ounces,12.0,12.0 OZ.
2013,1465,ounces,12.0,12.0 oz.
2014,1466,ounces,12.0,12.0 ounce
2015,1467,ounces,16.0,16.0 oz.
2016,1467,abv,0.09,0.09%
2017,1468,ounces,16.0,16.0 oz.
2018,1469,ounces,12.0,12.0 oz
2019,1470,ounces,12.0,12.0 ounce
2020,1470,abv,0.05,0.05%
2021,1471,ounces,12.0,12.0 OZ.
2022,1472,ounces,12.0,12.0 oz.
2023,1472,abv,0.05,0.05%
2024,1473,ounces,16.0,16.0 oz.
2025,1474,ounces,16.0,16.0 oz.
2026,1475,ounces,16.0,16.0 oz.
2027,1475,abv,0.065,0.065%
2028,1476,ounces,12.0,12.0 OZ.
2029,1477,ounces,12.0,12.0 oz
2030,1477,abv,0.049,0.049%
2031,1478,ounces,12.0,12.0 oz. Alumi-Tek
2032,1479,ounces,12.0,12.0 oz.
2033,1480,ounces,12.0,12.0 oz. Alumi-Tek
2034,1480,abv,0.052,0.052000000000000005%
2035,1481,ounces,12.0,12.0 oz
2036,1481,abv,0.054,0.054000000000000006%
2037,1481,city,Myrtle Beach,Myrtle Beach SC
2038,1481,state,SC,
2039,1482,ounces,12.0,12.0 ounce
2040,1483,ounces,12.0,12.0 oz
2041,1483,abv,0.042,0.042%
2042,1484,ounces,12.0,12.0 oz
2043,1485,ounces,12.0,12.0 oz.
2044,1486,ounces,12.0,12.0 oz.
2045,1487,ounces,16.0,16.0 oz
2046,1487,abv,0.055,0.055%
2047,1488,ounces,16.0,16.0 oz.
2048,1488,abv,0.051,0.051%
2049,1489,ounces,16.0,16.0 oz.
2050,1490,ounces,12.0,12.0 ounce
2051,1491,ounces,12.0,12.0 oz.
2052,1492,ounces,12.0,12.0 oz
2053,1493,ounces,12.0,12.0 oz
2054,1494,ounces,16.0,16.0 ounce
2055,1494,abv,0.045,0.045%
2056,1495,ounces,16.0,16.0 oz
2057,1495,abv,0.049,0.049%
2058,1496,ounces,16.0,16.0 oz.
2059,1496,abv,0.048,0.048%
2060,1497,ounces,16.0,16.0 oz.
2061,1498,ounces,16.0,16.0 oz
2062,1499,ounces,16.0,16.0 oz.
2063,1500,ounces,16.0,16.0 oz.
2064,1500,abv,0.069,0.069%
2065,1501,ounces,16.0,16.0 oz.
2066,1502,ounces,16.0,16.0 oz.
2067,1502,abv,0.063,0.063%
2068,1503,ounces,12.0,12.0 ounce
2069,1504,ounces,12.0,12.0 oz.
2070,1505,ounces,12.0,12.0 ounce
2071,1506,ounces,12.0,12.0 oz.
2072,1507,ounces,12.0,12.0 ounce
2073,1508,ounces,12.0,12.0 oz
2074,1509,ounces,12.0,12.0 oz.
2075,1510,ounces,12.0,12.0 ounce
2076,1511,ounces,12.0,12.0 oz
2077,1512,ounces,12.0,12.0 oz
2078,1513,ounces,12.0,12.0 ounce
2079,1513,abv,0.067,0.067%
2080,1514,ounces,16.0,16.0 oz
2081,1515,ounces,12.0,12.0 oz.
2082,1516,ounces,12.0,12.0 OZ.
2083,1517,ounces,12.0,12.0 oz
2084,1517,abv,0.048,0.048%
2085,1518,ounces,16.0,16.0 ounce
2086,1519,ounces,16.0,16.0 ounce
2087,1519,abv,0.051,0.051%
2088,1520,ounces,16.0,16.0 oz
2089,1521,ounces,16.0,16.0 ounce
