,source_text,target_text,predict
5420,COL CCN VAL 23T002 COL Facility VAL ST MARY MERCY HOSPITAL COL Address1 VAL 36475 FIVE MILE ROAD COL City VAL LIVONIA COL State VAL MI COL ZipCode VAL 39581 COL County VAL Wayne COL PhoneNumber VAL (734) 655-2815 COL CMSRegion VAL 5 COL Condition VAL Hip or femur fracture  [SEP] COL ZipCode VAL 39581 ,48154,49601
5421,"COL CCN VAL 23T002 COL Facility VAL ST MARY MERCY HOSPITAL COL Address1 VAL 101 DATES DRIVE COL City VAL LIVONIA COL State VAL MI COL ZipCode VAL 48154 COL County VAL Wayne COL PhoneNumber VAL (734) 655-2815 COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Address1 VAL 101 DATES DRIVE ",36475 FIVE MILE ROAD,501 WEST GLENDALE AVENUE
5422,COL CCN VAL 23T002 COL Facility VAL ST MARY MERCY HOSPITAL COL Address1 VAL 36475 FIVE MILE ROAD COL City VAL LIVONIA COL State VAL  COL ZipCode VAL 48154 COL County VAL Wayne COL PhoneNumber VAL (734) 655-2815 COL CMSRegion VAL 5 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL State VAL  ,MI,MI
5423,COL CCN VAL 23T002 COL Facility VAL ST MARY MERCY HOSPITAL COL Address1 VAL  COL City VAL LIVONIA COL State VAL MI COL ZipCode VAL 48154 COL County VAL Wayne COL PhoneNumber VAL (734) 655-2815 COL CMSRegion VAL 5 COL Condition VAL   [SEP] COL Address1 VAL  ,36475 FIVE MILE ROAD,201 S. MICHIGAN ST.
5424,COL CCN VAL 23T002 COL Facility VAL ST MARY MERCY HOSPITAL COL Address1 VAL  COL City VAL LIVONIA COL State VAL MI COL ZipCode VAL 48154 COL County VAL Wayne COL PhoneNumber VAL (734) 655-2815 COL CMSRegion VAL 5 COL Condition VAL   [SEP] COL Condition VAL  ,Spinal cord injury (traumatic),Brain injury (traumatic)
5425,COL CCN VAL 23T013 COL Facility VAL NORTH OAKLAND MEDICAL CENTERS COL Address1 VAL 461 W HURON COL City VAL PONTIAC COL State VAL MI COL ZipCode VAL 48341 COL County VAL Monterey COL PhoneNumber VAL (248) 857-7061 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL County VAL Monterey ,Oakland,Oakland
5426,"COL CCN VAL 23T013 COL Facility VAL NORTH OAKLAND MEDICAL CENTERS COL Address1 VAL 461 W HURON COL City VAL PONTIAC COL State VAL MI COL ZipCode VAL 48341 COL County VAL Oakland COL PhoneNumber VAL (248) 857-7061 COL CMSRegion VAL  COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL CMSRegion VAL  ",5,5
5427,COL CCN VAL 23T013 COL Facility VAL NORTH OAKLAND MEDICAL CENTERS COL Address1 VAL 461 W HURON COL City VAL PONTIAC COL State VAL PA COL ZipCode VAL 48341 COL County VAL Oakland COL PhoneNumber VAL (248) 857-7061 COL CMSRegion VAL 5 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL State VAL PA ,MI,MI
5428,COL CCN VAL  COL Facility VAL NORTH OAKLAND MEDICAL CENTERS COL Address1 VAL 461 W HURON COL City VAL PONTIAC COL State VAL MI COL ZipCode VAL 48341 COL County VAL Oakland COL PhoneNumber VAL (248) 857-7061 COL CMSRegion VAL 5 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL CCN VAL  ,23T013,23T057
5429,COL CCN VAL 23T013 COL Facility VAL NORTH OAKLAND MEDICAL CENTERS COL Address1 VAL 461 W HURON COL City VAL PONTIAC COL State VAL MI COL ZipCode VAL  COL County VAL Oakland COL PhoneNumber VAL (248) 857-7061 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL ZipCode VAL  ,48341,49401
5430,COL CCN VAL 23T015 COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL THREE RIVERS COL State VAL MI COL ZipCode VAL  COL County VAL St. Joseph COL PhoneNumber VAL (69) 273-9795 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL ZipCode VAL  ,49093,49401
5431,COL CCN VAL 23T015 COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL THREE RIVERS COL State VAL MI COL ZipCode VAL  COL County VAL St. Joseph COL PhoneNumber VAL (69) 273-9795 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL PhoneNumber VAL (69) 273-9795 ,(269) 273-9795,(989) 243-8000
5432,COL CCN VAL 11T032 COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL THREE RIVERS COL State VAL MI COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (269) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION ,THREE RIVERS HEALTH REHAB PAVILION,ST JOSEPHS MEDICAL CENTER
5433,COL CCN VAL 11T032 COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL THREE RIVERS COL State VAL MI COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (269) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL Address1 VAL 701 SOUTH HEALTH PARKWAY ,701 SOUTH HEALTH PARKWAY,1001 PAVILION AVENUE
5434,COL CCN VAL 11T032 COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL THREE RIVERS COL State VAL MI COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (269) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL City VAL THREE RIVERS ,THREE RIVERS,PAVILION
5435,COL CCN VAL 11T032 COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL THREE RIVERS COL State VAL MI COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (269) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL State VAL MI ,MI,MO
5436,COL CCN VAL 11T032 COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL THREE RIVERS COL State VAL MI COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (269) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL ZipCode VAL 49093 ,49093,49407
5437,COL CCN VAL 11T032 COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL THREE RIVERS COL State VAL MI COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (269) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL County VAL St. Joseph ,St. Joseph,Wayne
5438,COL CCN VAL 11T032 COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL THREE RIVERS COL State VAL MI COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (269) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL PhoneNumber VAL (269) 273-9795 ,(269) 273-9795,(502) 596-6346
5439,COL CCN VAL 11T032 COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL THREE RIVERS COL State VAL MI COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (269) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL CMSRegion VAL 5 ,5,5
5440,COL CCN VAL 23T015 COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL TREE RIVERS COL State VAL MI COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (269) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL City VAL TREE RIVERS ,THREE RIVERS,PAVILION
5441,COL CCN VAL 23T015 COL Facility VAL  COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL THREE RIVERS COL State VAL CO COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (69) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Hip or femur fracture  [SEP] COL Facility VAL  ,THREE RIVERS HEALTH REHAB PAVILION,SOUTH HEALTH SYSTEM
5442,COL CCN VAL 23T015 COL Facility VAL  COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL THREE RIVERS COL State VAL CO COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (69) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Hip or femur fracture  [SEP] COL State VAL CO ,MI,MO
5443,COL CCN VAL 23T015 COL Facility VAL  COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL THREE RIVERS COL State VAL CO COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (69) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Hip or femur fracture  [SEP] COL PhoneNumber VAL (69) 273-9795 ,(269) 273-9795,(502) 596-6346
5444,"COL CCN VAL 23T015 COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL 12401 E 17TH AVE CMS F-728 COL City VAL THREE RIVERS COL State VAL MI COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (269) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Address1 VAL 12401 E 17TH AVE CMS F-728 ",701 SOUTH HEALTH PARKWAY,ONE HOSPITAL DRIVE
5445,COL CCN VAL  COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL  COL City VAL THREE RIVERS COL State VAL MI COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (269) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL CCN VAL  ,23T015,23T006
5446,COL CCN VAL  COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL  COL City VAL THREE RIVERS COL State VAL MI COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (269) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL Address1 VAL  ,701 SOUTH HEALTH PARKWAY,501 PAVILION AVENUE
5447,COL CCN VAL 23T015 COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL THREE RIVERS COL State VAL MI COL ZipCode VAL 49093 COL County VAL  COL PhoneNumber VAL (269) 273-9795 COL CMSRegion VAL 5 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL County VAL  ,St. Joseph,Wayne
5448,COL CCN VAL 23T015 COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL BROKEN ARROW COL State VAL MI COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (269) 273-9795 COL CMSRegion VAL 1 COL Condition VAL Stroke  [SEP] COL City VAL BROKEN ARROW ,THREE RIVERS,PAVILION
5449,COL CCN VAL 23T015 COL Facility VAL THREE RIVERS HEALTH REHAB PAVILION COL Address1 VAL 701 SOUTH HEALTH PARKWAY COL City VAL BROKEN ARROW COL State VAL MI COL ZipCode VAL 49093 COL County VAL St. Joseph COL PhoneNumber VAL (269) 273-9795 COL CMSRegion VAL 1 COL Condition VAL Stroke  [SEP] COL CMSRegion VAL 1 ,5,5
5450,COL CCN VAL 23T019 COL Facility VAL ASCENSION PROVIDENCE HOSPITAL SOUTHFIELD CAMPUS COL Address1 VAL 16001 W 9 MILE RD COL City VAL SOUTHFIELD COL State VAL MO COL ZipCode VAL 48174 COL County VAL Oakland COL PhoneNumber VAL (248) 849-5802 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL State VAL MO ,MI,MI
5451,COL CCN VAL 23T019 COL Facility VAL ASCENSION PROVIDENCE HOSPITAL SOUTHFIELD CAMPUS COL Address1 VAL 16001 W 9 MILE RD COL City VAL SOUTHFIELD COL State VAL MI COL ZipCode VAL 4174 COL County VAL Oakland COL PhoneNumber VAL (248) 849-5802 COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL ZipCode VAL 4174 ,48174,49408
5452,COL CCN VAL 23T019 COL Facility VAL ARROYO GRANDE COMMUNITY HOSPITAL COL Address1 VAL  COL City VAL SOUTHFIELD COL State VAL MI COL ZipCode VAL 48174 COL County VAL Oakland COL PhoneNumber VAL (248) 849-5802 COL CMSRegion VAL 5 COL Condition VAL Hip or femur fracture  [SEP] COL Facility VAL ARROYO GRANDE COMMUNITY HOSPITAL ,ASCENSION PROVIDENCE HOSPITAL SOUTHFIELD CAMPUS,MERCY REHABILITATION HOSPITAL
5453,COL CCN VAL 23T019 COL Facility VAL ARROYO GRANDE COMMUNITY HOSPITAL COL Address1 VAL  COL City VAL SOUTHFIELD COL State VAL MI COL ZipCode VAL 48174 COL County VAL Oakland COL PhoneNumber VAL (248) 849-5802 COL CMSRegion VAL 5 COL Condition VAL Hip or femur fracture  [SEP] COL Address1 VAL  ,16001 W 9 MILE RD,501 S. MICHIGAN AVENUE
5454,COL CCN VAL 23T019 COL Facility VAL ASCENSION PROVIDENCE HOSPITAL SOUTHFIELD CAMPUS COL Address1 VAL 16001 W 9 MILE RD COL City VAL SOUTHFIELD COL State VAL PA COL ZipCode VAL  COL County VAL Oakland COL PhoneNumber VAL (248) 849-5802 COL CMSRegion VAL 5 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL State VAL PA ,MI,MI
5455,COL CCN VAL 23T019 COL Facility VAL ASCENSION PROVIDENCE HOSPITAL SOUTHFIELD CAMPUS COL Address1 VAL 16001 W 9 MILE RD COL City VAL SOUTHFIELD COL State VAL PA COL ZipCode VAL  COL County VAL Oakland COL PhoneNumber VAL (248) 849-5802 COL CMSRegion VAL 5 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL ZipCode VAL  ,48174,15209
5456,COL CCN VAL  COL Facility VAL ASCENSION PROVIDENCE HOSPITAL SOUTHFIELD CAMPUS COL Address1 VAL 16001 W 9 MILE RD COL City VAL SOUTHFIELD COL State VAL MI COL ZipCode VAL 48174 COL County VAL Oakland COL PhoneNumber VAL (248) 849-5802 COL CMSRegion VAL 5 COL Condition VAL Sinal cord disease or condition (non-traumatic)  [SEP] COL CCN VAL  ,23T019,23T057
5457,"COL CCN VAL 23T021 COL Facility VAL LAKELAND HOSPITAL, ST. JOSEPH COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SINT JOSEPH COL State VAL MI COL ZipCode VAL 49085 COL County VAL Berrien COL PhoneNumber VAL (269) 983-8586 COL CMSRegion VAL 9 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL City VAL SINT JOSEPH ",SAINT JOSEPH,LAKELAND
5458,"COL CCN VAL 23T021 COL Facility VAL LAKELAND HOSPITAL, ST. JOSEPH COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SINT JOSEPH COL State VAL MI COL ZipCode VAL 49085 COL County VAL Berrien COL PhoneNumber VAL (269) 983-8586 COL CMSRegion VAL 9 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL CMSRegion VAL 9 ",5,5
5459,"COL CCN VAL 23T021 COL Facility VAL LAKELAND HOSPITAL, ST. JOSEPH COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SINT JOSEPH COL State VAL MI COL ZipCode VAL 49085 COL County VAL Berrien COL PhoneNumber VAL (69) 983-8586 COL CMSRegion VAL 5 COL Condition VAL Stroke  [SEP] COL City VAL SINT JOSEPH ",SAINT JOSEPH,LAKELAND
5460,"COL CCN VAL 23T021 COL Facility VAL LAKELAND HOSPITAL, ST. JOSEPH COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SINT JOSEPH COL State VAL MI COL ZipCode VAL 49085 COL County VAL Berrien COL PhoneNumber VAL (69) 983-8586 COL CMSRegion VAL 5 COL Condition VAL Stroke  [SEP] COL PhoneNumber VAL (69) 983-8586 ",(269) 983-8586,(989) 243-1000
5461,"COL CCN VAL 23T021 COL Facility VAL LAKELAND HOSPITAL, ST. JOSEPH COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SAINT JOSEPH COL State VAL MI COL ZipCode VAL 49085 COL County VAL Berrien COL PhoneNumber VAL (208) 262-8700 COL CMSRegion VAL 5 COL Condition VAL Hip or femur fracture  [SEP] COL PhoneNumber VAL (208) 262-8700 ",(269) 983-8586,(989) 243-5000
5462,"COL CCN VAL 23T021 COL Facility VAL LAKELAND HOSPITAL, ST. JOSEPH COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SAINT JOSEPH COL State VAL MI COL ZipCode VAL 70808 COL County VAL Berrien COL PhoneNumber VAL (269) 983-8586 COL CMSRegion VAL 5 COL Condition VAL Stroke  [SEP] COL ZipCode VAL 70808 ",49085,49405
5463,COL CCN VAL 23T021 COL Facility VAL  COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SAINT JOSEPH COL State VAL CA COL ZipCode VAL 49085 COL County VAL Berrien COL PhoneNumber VAL (269) 983-8586 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Facility VAL  ,"LAKELAND HOSPITAL, ST. JOSEPH",UC CITRACADO REHABILITATION CENTER
5464,COL CCN VAL 23T021 COL Facility VAL  COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SAINT JOSEPH COL State VAL CA COL ZipCode VAL 49085 COL County VAL Berrien COL PhoneNumber VAL (269) 983-8586 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL State VAL CA ,MI,MI
5465,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL DETROIT COL City VAL 6071 WEST OUTER DRIVE COL State VAL MI COL ZipCode VAL 48235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL Address1 VAL DETROIT ,6071 WEST OUTER DRIVE,900 SINAI-GRACE BLVD
5466,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL DETROIT COL City VAL 6071 WEST OUTER DRIVE COL State VAL MI COL ZipCode VAL 48235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL City VAL 6071 WEST OUTER DRIVE ,DETROIT,DETROIT
5467,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 1600 MEDICAL PARKWAY COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 4235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 4 COL Condition VAL Brain injury (traumatic)  [SEP] COL Address1 VAL 1600 MEDICAL PARKWAY ,6071 WEST OUTER DRIVE,ONE HOSPITAL DRIVE
5468,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 1600 MEDICAL PARKWAY COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 4235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 4 COL Condition VAL Brain injury (traumatic)  [SEP] COL ZipCode VAL 4235 ,48235,49601
5469,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 1600 MEDICAL PARKWAY COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 4235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 4 COL Condition VAL Brain injury (traumatic)  [SEP] COL CMSRegion VAL 4 ,5,5
5470,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL MEDICAL REHABILITATION UNIT COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 48235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 5 COL Condition VAL Hip or femur fracture  [SEP] COL Address1 VAL MEDICAL REHABILITATION UNIT ,6071 WEST OUTER DRIVE,ONE SINAI-GRACE HOSPITAL
5471,"COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 6071 WEST OUTER DRIVE COL City VAL DTROIT COL State VAL MI COL ZipCode VAL 48235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL City VAL DTROIT ",DETROIT,SINAI-GRACE
5472,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 6071 WEST OUTER DRIVE COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 49684 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 5 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL ZipCode VAL 49684 ,48235,49601
5473,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 671 WEST OUTER DRIVE COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 48235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 5 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL Address1 VAL 671 WEST OUTER DRIVE ,6071 WEST OUTER DRIVE,501 SINAI-GRACE BLVD
5474,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 671 WEST OUTER DRIVE COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 48235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 5 COL Condition VAL Stroke  [SEP] COL Address1 VAL 671 WEST OUTER DRIVE ,6071 WEST OUTER DRIVE,501 SINAI-GRACE BLVD
5475,COL CCN VAL 23T029 COL Facility VAL ST JOSEPH MERCY - OAKLAND COL Address1 VAL 44405 WOODWARD AVE. COL City VAL PONTIAC COL State VAL MI COL ZipCode VAL 48341 COL County VAL Oakland COL PhoneNumber VAL (48) 858-6311 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL PhoneNumber VAL (48) 858-6311 ,(248) 858-6311,(313) 966-3321
5476,COL CCN VAL 23T029 COL Facility VAL  COL Address1 VAL 44405 WOODWARD AVE. COL City VAL PONTIAC COL State VAL MI COL ZipCode VAL 48341 COL County VAL Okland COL PhoneNumber VAL (248) 858-6311 COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL Facility VAL  ,ST JOSEPH MERCY - OAKLAND,PONTIAC MEDICAL CENTER
5477,COL CCN VAL 23T029 COL Facility VAL  COL Address1 VAL 44405 WOODWARD AVE. COL City VAL PONTIAC COL State VAL MI COL ZipCode VAL 48341 COL County VAL Okland COL PhoneNumber VAL (248) 858-6311 COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL County VAL Okland ,Oakland,Wayne
5478,COL CCN VAL  COL Facility VAL ST JOSEPH MERCY - OAKLAND COL Address1 VAL 44405 WOODWARD AVE. COL City VAL PONTIAC COL State VAL CA COL ZipCode VAL 4341 COL County VAL Oakland COL PhoneNumber VAL (248) 858-6311 COL CMSRegion VAL 8 COL Condition VAL Hip or femur fracture  [SEP] COL CCN VAL  ,23T029,05T239
5479,COL CCN VAL  COL Facility VAL ST JOSEPH MERCY - OAKLAND COL Address1 VAL 44405 WOODWARD AVE. COL City VAL PONTIAC COL State VAL FL COL ZipCode VAL 48341 COL County VAL Oakland COL PhoneNumber VAL (248) 858-6311 COL CMSRegion VAL  COL Condition VAL Stroke  [SEP] COL CCN VAL  ,23T029,FL
5480,COL CCN VAL  COL Facility VAL ST JOSEPH MERCY - OAKLAND COL Address1 VAL 44405 WOODWARD AVE. COL City VAL PONTIAC COL State VAL FL COL ZipCode VAL 48341 COL County VAL Oakland COL PhoneNumber VAL (248) 858-6311 COL CMSRegion VAL  COL Condition VAL Stroke  [SEP] COL CMSRegion VAL  ,5,4
5481,COL CCN VAL 23T207 COL Facility VAL S JOSEPH MERCY - OAKLAND COL Address1 VAL 44405 WOODWARD AVE. COL City VAL PONTIAC COL State VAL MI COL ZipCode VAL 48341 COL County VAL Oakland COL PhoneNumber VAL (248) 858-6311 COL CMSRegion VAL  COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL Facility VAL S JOSEPH MERCY - OAKLAND ,ST JOSEPH MERCY - OAKLAND,PONTIAC MEDICAL CENTER
5482,COL CCN VAL 23T207 COL Facility VAL S JOSEPH MERCY - OAKLAND COL Address1 VAL 44405 WOODWARD AVE. COL City VAL PONTIAC COL State VAL MI COL ZipCode VAL 48341 COL County VAL Oakland COL PhoneNumber VAL (248) 858-6311 COL CMSRegion VAL  COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL Address1 VAL 44405 WOODWARD AVE. ,44405 WOODWARD AVE.,501 S JOSEPH RD.
5483,COL CCN VAL 23T207 COL Facility VAL S JOSEPH MERCY - OAKLAND COL Address1 VAL 44405 WOODWARD AVE. COL City VAL PONTIAC COL State VAL MI COL ZipCode VAL 48341 COL County VAL Oakland COL PhoneNumber VAL (248) 858-6311 COL CMSRegion VAL  COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL ZipCode VAL 48341 ,48341,49407
5484,COL CCN VAL 23T207 COL Facility VAL S JOSEPH MERCY - OAKLAND COL Address1 VAL 44405 WOODWARD AVE. COL City VAL PONTIAC COL State VAL MI COL ZipCode VAL 48341 COL County VAL Oakland COL PhoneNumber VAL (248) 858-6311 COL CMSRegion VAL  COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL PhoneNumber VAL (248) 858-6311 ,(248) 858-6311,(313) 966-3321
5485,COL CCN VAL 23T207 COL Facility VAL S JOSEPH MERCY - OAKLAND COL Address1 VAL 44405 WOODWARD AVE. COL City VAL PONTIAC COL State VAL MI COL ZipCode VAL 48341 COL County VAL Oakland COL PhoneNumber VAL (248) 858-6311 COL CMSRegion VAL  COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL CMSRegion VAL  ,5,5
5486,COL CCN VAL 23T029 COL Facility VAL ST JOSEPH MERCY - OAKLAND COL Address1 VAL 44405 WOODWARD AVE. COL City VAL PONTIAC COL State VAL MI COL ZipCode VAL 70764 COL County VAL Oakland COL PhoneNumber VAL (248) 858-6311 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL ZipCode VAL 70764 ,48341,49407
